M.;CHOHBOUN;Florian;1983-05-10;17 Rue Pierre Louis Bernaix, Villeurbanne;828984317;fchohboun3141@laposte.net
M.;OSPERAT;Vincent;1994-03-31;20 Rue Jean Novel, Villeurbanne;424082938;vincent.osperat@hotmail.com
M.;SCHULTZ;Joachim;1993-06-05;9 Rue Paul Verlaine, Villeurbanne;146860327;jschultz9715@free.fr
M.;BERD;Etienne;1985-03-26;15 Rue Raspail, Villeurbanne;496879142;eberd1830@yahoo.com
M.;ARTOGON;Guilhem;1988-11-18;4 Rue Joseph Gillet, Villeurbanne;527638049;guilhem.artogon@free.fr
M.;EAN;Paul-Rémi;1988-10-22;3 Avenue Antoine de Saint Exupery, Villeurbanne;931349079;paul-remi.ean@outlook.com
M.;VILLIUD;Jonathan;1983-02-22;7 Impasse Richard, Villeurbanne;605446370;jonathan.villiud@gmail.com
M.;JESSENET;Thomas;1975-08-07;12 Rue du Vert Buisson, Villeurbanne;275101263;thomas.jessenet@free.fr
M.;BLICH;Cédric;1985-02-01;12 Rue de Milan, Villeurbanne;485298577;cedric.blich@hotmail.com
M.;FRANZATTO;Michaël;1987-08-18;13 Rue du Canada, Villeurbanne;329289373;michael.franzatto@hotmail.com
M.;DOS SONTOS OLOVOIRA;Marc;1972-12-11;14 Rue George Sand, Villeurbanne;127992527;mdossontosolovoira@laposte.net
M.;CHIVELOER;Deborah;1986-10-23;18 Rue Lancon, Villeurbanne;385385931;dchiveloer@gmail.com
M.;PERCEVOL;Roman;1994-04-28;6 Rue Georges Courteline, Villeurbanne;166619916;rpercevol@yahoo.com
M.;LHUOLIIR;Stéfan;1984-08-15;2 Rue de Pierrefrite, Villeurbanne;205642785;slhuoliir3829@gmail.com
M.;CAUMOC;Moises;1984-07-13;9 Rue des Bons Amis, Villeurbanne;189761012;mcaumoc@free.fr
M.;HICHÉ;Emmanuel;1986-04-08;18 Allée Buster Keaton, Villeurbanne;580147013;ehiche@laposte.net
M.;BRACHTI;Grégoire;1996-01-11;12 Rue de la Poudrette, Villeurbanne;260333171;gbrachti3189@outlook.com
M.;SMAJKEL;Cédric;1990-08-03;4 Avenue Ampère, Villeurbanne;625293226;csmajkel8698@gmail.com
M.;JUNIAT;Rémi;1970-01-04;16 Rue Marguerite, Villeurbanne;391811199;remi.juniat@free.fr
M.;DOHBI;Juan Gabriel;1980-04-20;10 Rue Charles Montaland, Villeurbanne;589501232;jdohbi7414@hotmail.com
Mme;GUOGUEN;Gabriela;1994-08-21;14 Rue Baudin, Villeurbanne;719843316;gguoguen2418@hotmail.com
M.;KAORNIN;Simon;1984-02-16;12 Rue Docteur Frappaz, Villeurbanne;491717118;skaornin@hotmail.com
M.;GELON;Gwenaël;1973-10-20;8 Rue du 8 Mai 1945, Villeurbanne;539585458;gwenael.gelon@laposte.net
M.;BIUZOD;Franco;1982-10-30;18 Rue Louis Guerin, Villeurbanne;331542321;franco.biuzod@laposte.net
M.;MENNAT;Antoine;1993-06-25;3 Rue Jean Voillot, Villeurbanne;637462956;antoine.mennat@hotmail.com
M.;LOCOUR;Stéfan;1974-05-21;7 Rue Victor Hugo, Villeurbanne;449030306;slocour@free.fr
M.;SIELLY;Lionel;1978-12-01;13 Rue Marteret, Villeurbanne;985571945;lionel.sielly@laposte.net
M.;FARRER;Cheng;1986-10-02;6 Boulevard Eugene Reguillon, Villeurbanne;752288283;cheng.farrer@free.fr
M.;VAL;Maricel;1989-10-02;12 Rue Florian, Villeurbanne;966699636;maricel.val@free.fr
M.;MAUNEER-DESPINS;Benoît;1976-10-18;12 Rue Abbe A Firmin, Villeurbanne;291699944;benoit.mauneer-despins@laposte.net
M.;HERNENDEZ;Vincent;1996-06-27;6 Rue de la Ligne de l'Est, Villeurbanne;441564193;vhernendez@yahoo.com
M.;LIW;Denis;1994-09-01;13 Impasse Pellet, Villeurbanne;384221431;denis.liw@outlook.com
M.;GAUTEIR;Hubert;1986-05-05;19 Rue de l'Avenir, Villeurbanne;456572208;hgauteir@laposte.net
M.;NGUYON;Franco Josué;1985-12-02;14 Allée Marcel Achard, Villeurbanne;324674500;franco-josue.nguyon@free.fr
M.;ZHANG;Olivier;1991-06-25;14 Rue Alfred de Musset, Villeurbanne;525699547;olivier.zhang@free.fr
M.;DUBEST;Clément;1990-02-06;5 Impasse du Progres, Villeurbanne;929417871;cdubest@gmail.com
M.;HU;Emmanuel;1992-04-10;15 Rue Severine, Villeurbanne;230821131;emmanuel.hu@yahoo.com
Mme;FALLMINN;Jia-Jing;1976-05-18;4 Rue Louis Becker, Villeurbanne;800849412;jfallminn@yahoo.com
M.;WEOLLOERT;Quentin;1975-09-25;13 Rue Millon, Villeurbanne;654058404;quentin.weolloert@laposte.net
M.;RECE REGA;Simon;1970-02-14;14 Rue de la Somme, Villeurbanne;649669405;simon.rece-rega@gmail.com
M.;LOUBER;Marc;1988-09-15;18 Rue Billon, Villeurbanne;119149129;marc.louber@outlook.com
M.;DIES ARAUJI;Juan Gabriel;1982-06-16;7 Rue Baudin, Villeurbanne;673919121;juan-gabriel.dies-arauji@yahoo.com
M.;MOUNAER;André;1980-11-14;13 Rue Malherbe, Villeurbanne;428402619;amounaer8064@outlook.com
M.;VIRKKUNIN;Berrenur;1993-01-06;17 Rue Paul Gojon, Villeurbanne;152564457;berrenur.virkkunin@gmail.com
M.;DIGHMI;Mohamed;1982-12-09;17 Rue Henri Rolland, Villeurbanne;198707397;mdighmi@yahoo.com
M.;GOURGOON;Christophe;1990-12-26;19 Rue Frédéric Mistral, Villeurbanne;211125473;cgourgoon7028@free.fr
M.;LEU;Guilhem;1986-10-27;9 Rue de la Famille, Villeurbanne;270577409;gleu2545@hotmail.com
Mme;KNEUIR;Florine;1995-12-09;13 Rue du Docteur Ollier, Villeurbanne;688598765;florine.kneuir@outlook.com
M.;YENG;Mohamed;1978-07-31;1 Rue Jean Ottavi, Villeurbanne;474251114;mohamed.yeng@free.fr
M.;MARTENOZ ANAYA;Pierre-François;1993-02-22;15 Rue Yvonne Chanu, Villeurbanne;507649036;pmartenozanaya5561@outlook.com
Mme;AL GHERBA;Anis;1980-01-02;6 Rue Louis Jarnet, Villeurbanne;384453658;aalgherba3179@free.fr
M.;EDREAN;Jérémy;1997-07-27;11 Rue Denis Papin, Villeurbanne;375103175;jedrean@gmail.com
M.;GRONDAS;Olivier;1982-10-21;14 Avenue Salvador Allende, Villeurbanne;507270127;olivier.grondas@free.fr
M.;ISTANOVE;Yary;1997-01-30;16 Impasse Henri, Villeurbanne;684206522;yary.istanove@outlook.com
M.;DEAURI;Dorian;1984-07-28;5 Rue Gabriel Peri, Villeurbanne;257699197;dorian.deauri@yahoo.com
M.;DO SAUZE ALMEEDA;Rémi;1994-04-01;14 Impasse du Boucheret, Villeurbanne;670322059;remi.do-sauze-almeeda@hotmail.com
M.;NICHALL;Cédric;1989-07-21;14 Impasse Bourgchanin, Villeurbanne;860062886;cnichall8966@gmail.com
M.;PIREZ;Julien;1988-09-29;7 Rue Max Barel, Villeurbanne;169835724;julien.pirez@free.fr
Mme;MITOGET;Ziqing;1984-03-20;16 Rue Bergonier, Villeurbanne;587754642;ziqing.mitoget@free.fr
M.;REUCHON;Yassir;1985-06-18;10 Rue du Dr Pierre Fleury Papillon, Villeurbanne;400753106;yassir.reuchon@gmail.com
Mme;HILLE;Xiao Jing;1978-06-12;11 Rue Jean Ottavi, Villeurbanne;576192397;xhille4466@yahoo.com
Mme;CORRADOR JEREZ;Estelle;1994-06-20;2 Rue Monge, Villeurbanne;973670728;ecorradorjerez@hotmail.com
Mme;DONODIO GALVIS;Yaelle;1980-09-29;5 Allée Marcel Achard, Villeurbanne;671150503;yaelle.donodio-galvis@gmail.com
Mme;PROL;Sara;1994-05-28;4 Rue Lakanal, Villeurbanne;875538836;sara.prol@gmail.com
M.;EBADEE;Federico;1974-03-02;9 Rue Louis Adam, Villeurbanne;883618400;febadee@yahoo.com
M.;BILLEFLEUR;Sheng;1984-04-02;7 Rue Colin, Villeurbanne;754361528;sbillefleur7233@yahoo.com
Mme;MAGNON-RIBIRT;Lucia;1978-01-08;4 Rue Lafontaine, Villeurbanne;480302624;lucia.magnon-ribirt@yahoo.com
M.;DESSINVELLE;Lilian;1994-12-12;20 Rue Lakanal, Villeurbanne;810311655;lilian.dessinvelle@outlook.com
M.;GAGUILLOT;Sheng;1971-08-16;4 Avenue Aristide Briand, Villeurbanne;191732652;sgaguillot6009@hotmail.com
M.;RACHORD;Adil;1984-10-17;18 Allée du Couchant, Villeurbanne;516715601;arachord1676@free.fr
M.;FITIO MINAO;Wissal;1991-11-29;15 Allée Louis Pergaud, Villeurbanne;443922929;wfitiominao6901@gmail.com
M.;THEVENEUX;Dimitar;1992-05-19;18 Rue Abbe A Firmin, Villeurbanne;482814762;dtheveneux@yahoo.com
Mme;ESTOJO-STARZOWSKI;Laura;1991-02-10;17 Rue Marcel Dutartre, Villeurbanne;608029281;laura.estojo-starzowski@gmail.com
M.;CISTOA;Romaric;1983-07-08;11 Rue Charrin, Villeurbanne;694781571;rcistoa@laposte.net
M.;RECIRD;Steeve;1994-04-07;2 Rue Deauville, Villeurbanne;746693118;srecird7840@hotmail.com
Mme;COO;Sannine;1992-08-05;9 Rue Frédéric Passy, Villeurbanne;207956800;sannine.coo@outlook.com
M.;EXBROYAT;Benoit;1994-11-03;3 Rue Poizat, Villeurbanne;497827169;benoit.exbroyat@yahoo.com
M.;LAE;Jonathan;1984-05-26;10 Rue Alexis Perroncel, Villeurbanne;864224571;jlae7438@laposte.net
M.;GRONGI-PRADERAS;Vincent;1993-12-25;2 Rue de l'Epi de Ble, Villeurbanne;860662022;vincent.grongi-praderas@hotmail.com
M.;VINDAMMI;Florian;1994-03-07;1 Avenue Antoine Dutrievoz, Villeurbanne;521551670;fvindammi@hotmail.com
Mme;OGOOR;Julia;1990-06-17;19 Allée du Levant, Villeurbanne;373658817;jogoor381@yahoo.com
M.;DI SEUZA ALMEEDA;Bo;1976-12-23;18 Rue de l'Union, Villeurbanne;765512267;bo.di-seuza-almeeda@outlook.com
M.;MULLIR;Andréi;1983-11-21;16 Petite Rue de la Viabert, Villeurbanne;940391365;andrei.mullir@hotmail.com
Mme;DIIURI;Andra;1993-12-21;4 Rue François Mole, Villeurbanne;464138303;andra.diiuri@laposte.net
M.;TIMEBO LEUKAM;Cédric;1987-04-05;9 Place des Maisons Neuves, Villeurbanne;125837865;cedric.timebo-leukam@gmail.com
Mme;BLONCHARD;Elwing;1995-06-29;3 Boulevard Honore de Balzac, Villeurbanne;389434546;elwing.blonchard@hotmail.com
M.;BOYLE;Aymeric;1996-07-07;5 Rue de l'Epi de Ble, Villeurbanne;659345674;aymeric.boyle@yahoo.com
M.;MIDEINI;Quoc-Duy-Tam;1977-09-24;10 Rue des Roses, Villeurbanne;583802176;qmideini9322@yahoo.com
M.;CHAUERD;Raphaël;1991-03-03;18 Rue du Marais, Villeurbanne;203487770;raphael.chauerd@outlook.com
M.;BELLERD;Thomas;1995-01-05;4 Rue Songieu, Villeurbanne;719764273;thomas.bellerd@yahoo.com
M.;IRNOULD;Arnaud;1992-06-10;16 Rue Songieu, Villeurbanne;193672965;arnaud.irnould@free.fr
M.;FEUDAT;Timothée;1975-05-09;12 Rue Jean Ottavi, Villeurbanne;453089315;tfeudat@hotmail.com
M.;KNEUOR;Vincent;1983-02-14;16 Rue George Sand, Villeurbanne;439313230;vkneuor5638@laposte.net
M.;MEUHSINE;Christopher;1975-09-17;2 Rue Sully Prudhomme, Villeurbanne;852540241;christopher.meuhsine@free.fr
M.;ZONTIDESCHI;Franck;1984-03-06;19 Rue Robert Desnos, Villeurbanne;505054011;fzontideschi@outlook.com
Mme;SEBOTTA;Sara;1984-03-18;12 Rue Colin, Villeurbanne;640741576;ssebotta@hotmail.com
M.;GUOLLEU;Benoît;1972-08-04;4 Impasse Buyet, Villeurbanne;732439601;bguolleu8391@hotmail.com
M.;XHIMBULLI;Romain;1991-10-30;18 Place de la Paix, Villeurbanne;878049092;romain.xhimbulli@free.fr
Mme;ASCENDELL;Rebeca;1971-02-21;8 Rue des Peupliers, Villeurbanne;388517513;rascendell426@free.fr
M.;MORON;Benoît;1990-09-18;1 Impasse Guillet, Villeurbanne;227417979;benoit.moron@free.fr
M.;DURINTIN;Ao Chen;1971-08-15;6 Rue de Mulhouse, Villeurbanne;759580715;ao-chen.durintin@outlook.com
M.;PANTOA;Cheng;1980-02-26;18 Rue Jean Baptiste Durand, Villeurbanne;829836629;cheng.pantoa@laposte.net
M.;SONCHOZ;Yannick;1989-12-26;8 Impasse du Progres, Villeurbanne;680077655;yannick.sonchoz@free.fr
M.;LEUVIL;Christophe;1971-02-24;18 Rue Francis Chirat, Villeurbanne;670392218;cleuvil@hotmail.com
M.;SEALLY;Jacques;1979-10-22;12 Rue Georges Clemenceau, Villeurbanne;932134041;jacques.seally@outlook.com
M.;FOGNE;Nicolas;1994-08-16;13 Rue du Tonkin, Villeurbanne;742710078;nfogne@free.fr
M.;PITTIT;Victor;1997-11-30;14 Rue Émile Decorps, Villeurbanne;515124623;vpittit1463@outlook.com
M.;CILLAVO;Stéphane;1987-08-29;8 Rue du Docteur Rollet, Villeurbanne;245892231;stephane.cillavo@free.fr
M.;REVEL;Lionel;1988-01-03;6 Rue Paul Lafargue, Villeurbanne;115768543;lrevel@free.fr
Mme;MEROAT;Ziqing;1994-06-01;14 Rue Châteaubriand, Villeurbanne;929543163;ziqing.meroat@yahoo.com
M.;LABROOT;Damien;1986-08-28;7 Impasse Fontanieres, Villeurbanne;264765460;dlabroot7750@hotmail.com
M.;BLAM;Jonathan;1986-01-13;15 Impasse des Tilleuls, Villeurbanne;280000647;jblam5763@laposte.net
M.;BERBAUD;Alexis;1997-06-03;11 Rue des Bluets, Villeurbanne;716321008;alexis.berbaud@laposte.net
M.;POREZ;Adrian Constantin;1988-07-04;1 Rue Flachet, Villeurbanne;468726231;aporez2392@outlook.com
M.;KLENGSHEIM;Hugo;1994-10-03;19 Rue Jean Voillot, Villeurbanne;946742114;hklengsheim@gmail.com
M.;BOLHODJ AASSA;Xavier;1989-01-15;2 Rue de la Serenite, Villeurbanne;432057857;xavier.bolhodj-aassa@free.fr
M.;MAUZALO;Samuel;1983-02-07;19 Rue de la Liberté, Villeurbanne;488544283;samuel.mauzalo@laposte.net
M.;RUTTNIR;Ji Seong;1993-11-19;2 Rue Gérard Maire, Villeurbanne;132037960;jruttnir@laposte.net
M.;MARTONS;Mustafa;1991-04-26;20 Rue Branly, Villeurbanne;579691602;mmartons@free.fr
M.;CIRDONA PONCI;Sébastien;1991-04-01;18 Rue Flachet, Villeurbanne;709931810;scirdonaponci@hotmail.com
M.;JALAVEOU;Julien;1994-01-30;10 Rue Abbe A Firmin, Villeurbanne;924648407;jjalaveou6289@hotmail.com
M.;SAGHBONY;Arthur;1988-10-05;4 Rue du Professeur Calmette, Villeurbanne;613063880;asaghbony3004@yahoo.com
M.;MAROET;Antoine;1986-04-04;4 Impasse Lafontaine, Villeurbanne;862271654;antoine.maroet@hotmail.com
M.;PIREVERTEYLA;Sylvain Alexandre;1984-06-27;18 Rue de la Convention, Villeurbanne;655582339;sylvain-alexandre.pireverteyla@laposte.net
M.;FREUJY;Cyril;1972-10-29;3 Place des Maisons Neuves, Villeurbanne;138396880;cfreujy4581@free.fr
Mme;JENAL;Katharina;1991-03-22;3 Rue Victor Subit, Villeurbanne;867110884;katharina.jenal@gmail.com
M.;MAESANNEUVE;Julien;1994-08-02;5 Rue Victor Jara, Villeurbanne;245654907;jmaesanneuve7489@laposte.net
M.;BERTROND;Cédric;1996-07-30;13 Rue Jean Voillot, Villeurbanne;191923866;cbertrond4304@gmail.com
Mme;LOM;Katharina;1985-10-15;16 Rue du Souvenir Français, Villeurbanne;835973226;katharina.lom@free.fr
M.;BIBIRAER;Othmane;1993-04-10;10 Rue Marteret, Villeurbanne;882547272;obibiraer8496@hotmail.com
M.;ADATTANO;Romaric;1991-11-29;20 Rue Jacques Brel, Villeurbanne;156004721;radattano342@outlook.com
Mme;NONE;Sabine;1983-07-11;6 Rue Pierre Loti, Villeurbanne;233051727;sabine.none@hotmail.com
Mme;LIZA;Anne;1986-03-30;13 Avenue de Bel Air, Villeurbanne;585299588;aliza9386@outlook.com
M.;GRIGIARE;José Nicolas;1982-11-04;8 Cours Docteur Jean Damidot, Villeurbanne;860836824;jgrigiare2103@gmail.com
M.;VIRGAS CASADEAGO;Mathias;1972-01-29;11 Boulevard Honore de Balzac, Villeurbanne;835377497;mvirgascasadeago5664@free.fr
M.;CITALENO;Jonas;1989-11-10;5 Rue Schmidt, Villeurbanne;116709825;jcitaleno5638@laposte.net
Mme;FIRREER;Maud;1993-09-19;6 Rue des Charmettes, Villeurbanne;393756157;mfirreer1469@gmail.com
M.;DUPARTAL;Romain;1988-07-13;2 Rue Chambfort, Villeurbanne;394326588;romain.dupartal@outlook.com
M.;SCHULZ;Moises;1970-09-01;19 Rue Persoz, Villeurbanne;832061997;mschulz1302@free.fr
M.;CERBAAN;Stanislaw;1991-07-01;6 Rue Clos Poncet, Villeurbanne;402360011;scerbaan@free.fr
M.;BRIGARD;Rémi;1987-04-30;1 Rue Léon Blum, Villeurbanne;404151989;remi.brigard@hotmail.com
M.;BLENCHARD;Mohamed;1983-02-17;9 Rue Geoffray, Villeurbanne;734310188;mblenchard5076@outlook.com
M.;PHEN;Ahmed;1980-07-18;8 Rue Louis Fort, Villeurbanne;976469835;aphen@laposte.net
M.;STEN;Roy;1990-12-06;18 Impasse Richard, Villeurbanne;570808324;roy.sten@yahoo.com
M.;RAYOR;David Alexander;1992-01-31;11 Impasse Bourgchanin, Villeurbanne;729248826;drayor4625@free.fr
M.;IRMBRUSTER;Nicolas;1982-08-12;11 Rue Baudin, Villeurbanne;135253373;nicolas.irmbruster@laposte.net
Mme;JIUMA;Alexandra;1977-02-07;16 Allée des Enfants, Villeurbanne;267981097;alexandra.jiuma@laposte.net
Mme;DOLIPERTE;Malin Johanna;1984-05-24;2 Impasse des Soeurs, Villeurbanne;197652785;mdoliperte1309@gmail.com
M.;JIINNE;Thomas;1982-01-19;15 Rue Andree Brevet, Villeurbanne;653632152;tjiinne8779@gmail.com
M.;IUGUSTIN;Vincent;1984-04-06;10 Rue Alexandre Dumas, Villeurbanne;872386494;vincent.iugustin@free.fr
Mme;FRANCHAT;Ganéche;1993-06-27;5 Rue Rouget de Lisle, Villeurbanne;839305312;gfranchat8506@yahoo.com
M.;GUILLARY;Aymeric;1996-11-12;12 Rue Léon Fabre, Villeurbanne;659987582;aymeric.guillary@yahoo.com
Mme;EKAN;Nor;1977-08-08;18 Rue de la Bastille, Villeurbanne;401305757;nor.ekan@free.fr
M.;RESUTAKEVO;Etienne;1988-02-13;9 Rue d'Alsace, Villeurbanne;771599443;etienne.resutakevo@laposte.net
M.;NGUYIN;Sébastien;1986-07-17;11 Rue Gervais Bussiere, Villeurbanne;902203956;snguyin8322@laposte.net
M.;SKEREDJ;Martin;1989-11-13;4 Avenue Henri Barbusse, Villeurbanne;174401531;mskeredj@free.fr
M.;MEISINNIUVE;Alexandre;1986-11-27;11 Cours Docteur Jean Damidot, Villeurbanne;848408204;ameisinniuve9661@free.fr
Mme;SIVES;Oana-Maria;1980-11-08;8 Rue Tranquille, Villeurbanne;360928545;oana-maria.sives@gmail.com
M.;CUCCHA;Cyril;1995-12-12;2 Rue des Barottieres, Villeurbanne;599941887;ccuccha4844@yahoo.com
Mme;TYL;Angélique;1992-09-28;20 Rue du Luxembourg, Villeurbanne;251188792;atyl6553@free.fr
Mme;BURGAS HORRERO;Marie;1996-09-16;16 Rue Bat Yam, Villeurbanne;849751762;marie.burgas-horrero@laposte.net
M.;VELLONUOVA ZACARIAS;Paul-Rémi;1984-04-02;3 Rue Jean Pierre Bredy, Villeurbanne;901357174;pvellonuovazacarias@gmail.com
M.;PREMIULT;Quentin;1988-01-07;10 Rue Songieu, Villeurbanne;688600931;quentin.premiult@hotmail.com
M.;DIEE PIROS DOS SANTOS;Loic;1982-11-30;6 Rue d'Hanoi, Villeurbanne;821791084;ldieepirosdossantos@free.fr
M.;ELILJ;Amine;1989-02-11;18 Avenue Galline, Villeurbanne;426628448;amine.elilj@gmail.com
Mme;NOGUOORI DE SOUZA;Marina;1970-04-12;15 Rue Dedieu, Villeurbanne;236583403;marina.noguoori-de-souza@free.fr
M.;GENZALIZ CASTELO;Ion;1978-05-09;6 Rue du Foyer, Villeurbanne;592057161;ion.genzaliz-castelo@gmail.com
M.;AMMENON;Romain;1985-07-30;3 Rue Millon, Villeurbanne;674720352;rammenon4637@laposte.net
M.;CEFFART;Marwane;1992-04-09;8 Rue de la Baisse, Villeurbanne;260331347;mceffart8082@hotmail.com
M.;BIUCHACOT;Florent;1986-05-27;1 Rue Melzet, Villeurbanne;763971251;florent.biuchacot@gmail.com
Mme;GRINDOS;Ganéche;1991-12-21;11 Rue Raspail, Villeurbanne;461241948;ggrindos3492@yahoo.com
M.;LOGUELLE;Guillaume;1983-07-13;13 Rue Victor Subit, Villeurbanne;184151755;guillaume.loguelle@laposte.net
M.;KERIMNES;Nawfal;1993-08-02;20 Rue Jean Novel, Villeurbanne;637586458;nkerimnes@outlook.com
Mme;SONGH;Fabienne;1984-06-27;3 Rue du Luxembourg, Villeurbanne;372660272;fabienne.songh@hotmail.com
Mme;HEJALI;Karen;1988-07-27;13 Rue Billon, Villeurbanne;662941870;karen.hejali@gmail.com
Mme;MERIIN;Caroline;1970-11-16;17 Avenue de la Rize, Villeurbanne;350484852;caroline.meriin@outlook.com
M.;BOUARY;Moises;1995-11-12;6 Rue du Docteur Rollet, Villeurbanne;647074354;moises.bouary@outlook.com
M.;DEUDAN;Marc;1981-01-25;7 Impasse Martin, Villeurbanne;741060428;mdeudan@yahoo.com
M.;RASENDE MOTTIALI;Kevin;1992-11-12;1 Rue Saint Jean, Villeurbanne;931216829;krasendemottiali@laposte.net
M.;KIHN MORANO;Marouane;1980-10-28;19 Impasse Bourgchanin, Villeurbanne;214092502;marouane.kihn-morano@outlook.com
M.;THEREND;Mauricio;1970-01-29;16 Rue Prisca, Villeurbanne;404995951;mtherend@outlook.com
M.;MONDEON;Roy;1995-12-05;1 Rue Jean Baptiste Durand, Villeurbanne;666415193;roy.mondeon@yahoo.com
Mme;BATAALLO;Estelle;1981-02-05;3 Avenue Galline, Villeurbanne;218476598;estelle.bataallo@free.fr
Mme;KURZA;Liisa Maria;1977-12-31;5 Petite Rue de la Rize, Villeurbanne;854319661;lkurza1197@yahoo.com
M.;VOINIAR;Thierry;1983-02-15;8 Rue Eugene Pottier, Villeurbanne;489830301;thierry.voiniar@gmail.com
M.;LA;Yann;1983-06-05;12 Rue Robert Desnos, Villeurbanne;985377763;yann.la@outlook.com
Mme;GORNY;Soraya;1971-03-07;14 Boulevard de Villeurbanne, Villeurbanne;314256641;sgorny@laposte.net
M.;DOMONGET;Stanislas;1996-07-12;4 Impasse Chevreul, Villeurbanne;740432807;sdomonget7251@free.fr
M.;FRONCHET;Joachim;1987-06-14;9 Rue de Milan, Villeurbanne;695307159;joachim.fronchet@yahoo.com
M.;GORNY;Jean-Andréi;1987-06-15;9 Rue Decomberousse, Villeurbanne;887388220;jgorny660@hotmail.com
M.;DACENENCK;Julien;1985-11-16;17 Place Marengo, Villeurbanne;925096714;jdacenenck5830@laposte.net
M.;BESETILLI;Paul;1988-11-09;17 Boulevard du 11 Novembre 1918, Villeurbanne;173965410;pbesetilli@yahoo.com
M.;POARREL;Yannick;1980-08-07;20 Allée du Caporal Maupas, Villeurbanne;380122365;yannick.poarrel@hotmail.com
M.;BRUCY;Daniel;1977-12-13;5 Rue de la Liberté, Villeurbanne;754118292;daniel.brucy@outlook.com
M.;BILEN;Alejandro Gabriel;1994-10-21;18 Rue Gervais Bussiere, Villeurbanne;482926446;abilen@hotmail.com
M.;COTTELAON;Guillaume;1984-06-03;14 Rue Clos Mon Desir, Villeurbanne;287098749;guillaume.cottelaon@free.fr
M.;TORSEN;Pierre;1972-08-13;16 Place Charles Hernu, Villeurbanne;599721378;pierre.torsen@hotmail.com
M.;ASEZA VAGA;Sébastien;1984-06-18;20 Rue Bernard Lecache, Villeurbanne;177013785;sasezavaga156@free.fr
M.;TALLONAERE;Matthieu;1996-06-11;5 Rue des Pres, Villeurbanne;660115205;matthieu.tallonaere@yahoo.com
M.;JOENROY;Paul;1983-01-16;17 Rue des Fleurs, Villeurbanne;496385279;paul.joenroy@hotmail.com
M.;BENNORD;Vincent;1995-04-17;16 Rue Antoine Primat, Villeurbanne;913686314;vincent.bennord@free.fr
Mme;LACIINTRE;Servane;1992-01-12;1 Rue Georges Melies, Villeurbanne;373259593;servane.laciintre@outlook.com
M.;FALICES;Thomas;1979-06-02;9 Rue Michel Dupeuble, Villeurbanne;438036753;thomas.falices@free.fr
M.;GORMAEN;Patrick;1988-07-27;4 Rue Docteur Frappaz, Villeurbanne;530779357;pgormaen@yahoo.com
M.;PRÜPPOR;Munbeom;1978-05-01;11 Rue Bat Yam, Villeurbanne;660576806;mpruppor8863@yahoo.com
M.;CESTIE;Ao Chen;1975-03-26;10 Rue Michel Servet, Villeurbanne;788187500;ao-chen.cestie@yahoo.com
M.;OKON;Walid;1992-04-22;19 Rue Max Linder, Villeurbanne;146653562;walid.okon@laposte.net
M.;PACCELO;Loic;1982-12-23;17 Avenue du Commandant l'Herminier, Villeurbanne;246287195;lpaccelo@gmail.com
M.;HOCKIR;Léo;1977-01-13;15 Rue de la Famille, Villeurbanne;441974867;leo.hockir@gmail.com
M.;MOGUET;Stéphane;1991-10-19;15 Rue Louis Bocquet, Villeurbanne;986323163;smoguet503@laposte.net
M.;BENNIRD;Ali;1992-06-04;5 Rue Geoffray, Villeurbanne;620609384;abennird5722@outlook.com
M.;PENTON;François;1985-04-20;1 Rue Chambfort, Villeurbanne;500481751;francois.penton@laposte.net
M.;POOROT;Otto;1989-08-30;20 Rue Michel Dupeuble, Villeurbanne;239420738;otto.poorot@hotmail.com
M.;BORRY;Andrew;1996-08-27;4 Rue Monge, Villeurbanne;764004297;andrew.borry@yahoo.com
M.;PERRAMON;Andréi;1985-09-15;2 Rue de Bel Air, Villeurbanne;884645647;andrei.perramon@yahoo.com
Mme;VETTIKKO;Liliana;1974-11-19;1 Place Jules Grandclement, Villeurbanne;197300937;liliana.vettikko@hotmail.com
M.;PAURCELOT;Thibaud;1986-05-21;7 Impasse Metral, Villeurbanne;702165317;tpaurcelot954@laposte.net
Mme;DUGUO;Adjoua;1982-01-30;10 Avenue Antoine de Saint Exupery, Villeurbanne;789870074;aduguo6787@hotmail.com
M.;EAT AUASSARAH;Jose Luis;1975-06-13;16 Rue du Pont des Planches, Villeurbanne;996212704;jeatauassarah9566@outlook.com
M.;JENSSON;Olivier;1990-11-04;9 Rue Montgolfier, Villeurbanne;564094090;olivier.jensson@free.fr
M.;BEN RIHMA;Marc;1982-12-13;15 Rue Etienne Gagnaire, Villeurbanne;806172579;mbenrihma3527@gmail.com
M.;MENDAEN;Mathias;1982-12-18;18 Rue des Roses, Villeurbanne;905011963;mmendaen@outlook.com
Mme;CINQUOLAIN;Oana-Maria;1995-08-23;8 Rue du Caporal Morange, Villeurbanne;871154446;ocinquolain@hotmail.com
M.;MESSOGE;Marc;1989-08-25;12 Rue des Muriers, Villeurbanne;688605853;mmessoge@hotmail.com
M.;COMPI-PAYSAA;Jérémy;1989-11-17;7 Cours de la République, Villeurbanne;847437364;jcompi-paysaa1618@yahoo.com
Mme;REMANANANTAANDRO;Olivia;1983-09-04;7 Rue des Acacias, Villeurbanne;597003185;oremananantaandro9067@gmail.com
Mme;RIN;Yasmina;1980-08-12;7 Rue Frédéric Passy, Villeurbanne;926971770;yrin9309@yahoo.com
